Unnamed: 0,Astar Materyali,Bağlama Şekli,Desen,Dış Materyal,Ek Özellik,Kullanım Alanı,Kumaş Tipi,Materyal,Materyal Bileşeni,Ortam,Persona,Renk,Saya Materyali,Taban Materyali,Taban Teknolojisi,Taban Tipi,Topuk Boyu,Topuk Tipi,İç Taban Materyali,url,price
,,Bağcıklı,,Suni Deri,,Günlük,,Suni Deri,,,,Siyah,,,,,Kısa Topuklu (1- 4 cm),,,https://www.trendyol.com/xstep/unisex-siyah-x5-suya-soguga-dayanikli-kislik-trekking-kisa-bot-p-47471960,286 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Tekstil,Bağcıklı,Düz,,Ortopedik Taban,Spor,Örme,Pamuk Karışımlı,"65% Suni Deri, 20% Poliüretan, 15% Tekstil",Sportswear,,Siyah,,EVA,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/dark-seer/siyah-beyaz-buz-erkek-sneaker-p-130327352,399 
,,,,,,Futbol,,,,,,Sarı,,,,,,,,https://www.trendyol.com/walked/401-sari-turkuaz-krampon-cim-erkek-futbol-spor-ayakkabi-p-180744824,178 
,Hakiki Deri,Lastikli,Düz,,Ortopedik Taban,,,,,Günlük,,Siyah,,Poli,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/gur-moda-ayakkabi/tam-ortopedik-ip-detayli-lastikli-rahat-gunluk-hafif-mrtgr-ayakkabi-p-317610101,1701 
,,Bağcıklı,,Tekstil,,Spor,,Tekstil,,,,Siyah,,,,,,,,https://www.trendyol.com/puma/90s-runner-nu-wave-erkek-siyah-spor-ayakkabi-373017-01-p-45342247,8299 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,Bağcıklı,Düz,,Ortopedik Taban,Spor,Örme,Suni Deri,"62% Poliüretan, 35% Viskoz, 3% Elastan",Casual&Comfort,,Gri,,,Phylon/Termo (Kaydırmaz) Taban,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/tonny-black/unisex-fume-sneaker-tb107-0-p-6044873,2895 
,,Fermuarlı,,,,Outdoor,,EVA / PVC,,,,Haki,,EVA,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/sonimix/eva-termal-avci-cizme-haki-30-derece-soguga-dayanikli-p-211967581,235 
,Hakiki Deri,Bağcıklı,,Hakiki Deri,Ortopedik Taban,,,Hakiki Deri,,,,Kahverengi,Hakiki Deri,Poli,Boost Foam,Kaydırmaz Taban,,,Hakiki Deri,https://www.trendyol.com/depderi/hakiki-deri-erkek-sneaker-deri-erkek-ayakkabi-p-347677042,3990 
,,,,,,,,,,,,Lacivert,,,,,,,,https://www.trendyol.com/twn/lacivert-sneaker-ayakkabi-p-303510416,459 
• Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Tekstil,Bağcıklı,Düz Renk,Tekstil,Ek Özellik Mevcut Değil,Spor,Kumaş,Tekstil,,Sportswear,Young,Siyah,Tekstil,EVA,Eva Taban,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/bartrobel/unisex-siyah-convers-bilekli-spor-sneaker-p-73558503,1797 
,,Bağcıklı,,Suni Deri,Ek Özellik Mevcut Değil,Outdoor,,Suni Deri,,,,Siyah,,Kauçuk,Boost Foam,Kalın Taban,Kısa Topuklu (1- 4 cm),Kalın Topuklu,,https://www.trendyol.com/puma/skye-clean-siyah-kadin-sneaker-ayakkabi-101085504-p-76174321,9876 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,,Spor,Örme,Tekstil,100% Suni Deri,Sportswear,Cool Comfort,Siyah,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/messmer-gri-unisex-sneaker-ayakkabi-p-6857125,2355 
,,Bağcıklı,,Mikrofiber,Ek Özellik Mevcut Değil,Spor,,Tekstil,,,Cool Comfort,Mavi,,,Air Zoom,Düz Taban,,Düz Topuklu,,https://www.trendyol.com/jump/26483-mavi-erkek-spor-ayakkabi-p-72406540,350 
,,Fermuarlı,,Hakiki Deri,,Outdoor,,Hakiki Deri,,,,Siyah,,,,,Kısa Topuklu (1- 4 cm),Kalın Topuklu,,https://www.trendyol.com/maximoda/hakiki-deri-fermuarli-duble-yumusak-deri-su-ve-soguk-gecirmez-erkek-bot-p-54550455,4990 
,Tekstil,Bağcıklı,City,Tekstil,Ek Özellik Mevcut Değil,Günlük,Dokuma,Keten,,Sportswear,Fashion Forward,Siyah,Tekstil,PVC,Eva Taban,Kaydırmaz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/glarus/erkek-siyah-keten-bagcikli-duz-taban-uzun-model-duz-taban-casual-sneaker-yuruyus-spor-ayakkabi-p-353663799,1889 
,Tekstil,Bağcıklı,,Tekstil,,Günlük,,,,,,Siyah,Suni Deri,Termoplastik,,,Kısa Topuklu (1- 4 cm),,Tekstil,https://www.trendyol.com/pro-hyper/dinamic-gunluk-hafif-spor-ayakkabi-p-344512272,1826 
,,Bağcıklı,,Suni Deri,,Günlük,,Suni Deri,,,,Beyaz,,,Su Tahliyeli,,,,,https://www.trendyol.com/ayakkabix/kaddilla-gunluk-erkek-spor-ayakkabi-p-48602718,3490 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/adidas/terrex-ax3-p-5615008,1799 
,,Bağcıklı,,Tekstil,,Outdoor,,Tekstil,,,,Mavi,,,,Düz Taban,,,,https://www.trendyol.com/freemax/kadin-hafif-keten-esnek-taban-spor-sneaker-ayakkabi-4200-mavi-p-302749794,1764 
,Suni Deri,Bağcıklı,Desensiz,Suni Deri,Ek Özellik Mevcut Değil,Outdoor,Dokuma,Suni Deri,,Casual&Comfort,None Persona,Gri,Suni Deri,Termoplastik,Poliüretan Taban,Memory Foam İç Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Suni Deri,https://www.trendyol.com/bouis/erkek-fume-bagcikli-duz-comfort-rahat-taban-casual-sneaker-esnek-yuruyus-spor-ayakkabi-p-353509411,4099 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,,Spor,Örme,Tekstil,"62% Poliüretan, 35% Viskoz, 3% Elastan",Sportswear,Cool Comfort,Beyaz,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/oslo-beyaz-unisex-ayakkabi-p-46996900,4495 
,,Fermuarlı,,,,Outdoor,,Su Geçirmez,,,,Siyah,,,Su Tahliyeli,,,,,https://www.trendyol.com/xstep/tunnel-soguga-dayanikli-kislik-trekking-ayakkabi-bot-p-66350439,295 
,,,,,,Spor,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/us-polo-assn/us-polo-franco-wmn-kadin-gunluk-spor-ayakkabi-p-129865307,422 
,,,,,,Futbol,,,,Sportswear,,Siyah,,,,,,,,https://www.trendyol.com/jump/26521-erkek-hali-saha-kramponu-p-72288626,2630 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,Bağcıklı,,,Ortopedik Taban,Spor,Örme,Tekstil,,,,Beyaz,,,,Kaydırmaz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/tonny-black/unisex-beyaz-spor-ayakkabi-tbqnt-p-44352669,2515 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,Bağcıklı,Düz,,,Spor,Örme,Suni Deri,100% Suni Deri,Sportswear,Cool Comfort,Siyah,Suni Deri,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Suni Deri,https://www.trendyol.com/hummel/stadion-iii-lifestyle-siyah-unisex-spor-ayakkabi-p-34451381,4075 
,,,,,,,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/adidas/hoops-3-low-classic-kadin-gunluk-spor-ayakkabi-p-239550704,1089 
,,Bağcıksız,Hayvan Desenli,Hakiki Deri,,Outdoor,,Hakiki Deri,,,,Siyah,,,EVA Orta Taban,,Kısa Topuklu (1- 4 cm),Kalın Topuklu,,https://www.trendyol.com/akm-royal/kislik-kurklu-erkek-bot-00599-p-138906684,2699 
,,Bağcıklı,,Tekstil,,Spor,,,,,,Lacivert,,,,Düz Taban,,,,https://www.trendyol.com/skechers/erkek-lacivert-spor-ayakkabi-p-906389,15490 
,Tekstil,Bağcıklı,,,,Spor,,,,,,Siyah,,Kauçuk,,,Kısa Topuklu (1- 4 cm),,Tekstil,https://www.trendyol.com/hummel/renew-unisex-spor-ayakkabi-900207-2001-p-303482339,4238 
,Suni Deri,Bağcıksız,,,,Spor,,Poliüretan,,,,Siyah,,,Poliüretan Taban,,,,,https://www.trendyol.com/letao/erkek-gunluk-sneaker-yuruyus-spor-ayakkabi-p-82658165,2340 
,,,,Tekstil,,Spor,,Tekstil,,,Cool Comfort,Beyaz,,,,Düz Taban,,Düz Topuklu,,https://www.trendyol.com/adidas/superstar-co-gs-spor-ayakkabi-p-33934086,2185 
,,Bağcıklı,,Tekstil,,Spor,,Tekstil,,,,Siyah,,,Termo Taban,Düz Taban,Kısa Topuklu (1- 4 cm),,,https://www.trendyol.com/wemodaa/unisex-siyah-bagcikli-spor-ayakkabi-p-108952292,1210 
,,Bağcıksız,,Mikrofiber,,Outdoor,,Tekstil,,,,Siyah,,,Boost Foam,Düz Taban,,,,https://www.trendyol.com/jump/erkek-gunluk-spor-ayakkabi-p-5940307,2081 
,,Bağcıklı,,Suni Deri,,,,Polyester,,,,Siyah,,,,,,,,https://www.trendyol.com/harley-davidson/colmar-erkek-bot-025m100553-p-1267038,14084 
,Tekstil,Bağcıklı,,,,,,,,,,Mavi,,,,,,,Tekstil,https://www.trendyol.com/orkistore/mavi-halisaha-futbol-ayakkabisi-p-335489807,182 
,,Bağcıklı,,Tekstil,,Spor,,Tekstil,,,,Siyah,,,Termo Taban,Düz Taban,,,,https://www.trendyol.com/wemodaa/unisex-siyah-beyaz-spor-ayakkabi-p-101104371,137 
,Suni Deri,Bağcıklı,Desenli,Suni Deri,Esnek,Günlük,Dokuma,Suni Deri,,Daily,,Beyaz,Tekstil,Poli,Poliüretan Taban,Kalın Taban,Orta Topuklu (5-9 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/qxworld/miro-yuksek-kalite-sneaker-gunluk-spor-klasik-ayakkabi-p-266412581,3999 
,,Bağcıklı,,Tekstil,,Günlük,,Tekstil,,,,Siyah,,,Boost Foam,Kalın Taban,,,,https://www.trendyol.com/puma/90s-runner-nu-wave-erkek-spor-ayakkabi-37301711-p-222831510,999 
,,Bağcıklı,,Suni Deri,,Spor,,Suni Deri,,,,Beyaz,,,Boost Foam,Düz Taban,,,,https://www.trendyol.com/bigport/rahat-hafif-ve-esnek-gunluk-suya-dayanikli-erkek-spor-ayakkabi-3-renk-beyaz-siyah-ve-siyah-beyaz-b-p-144598647,3895 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,,,Dokuma,,100% Suni Deri,Sportswear,,Lacivert,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/rush-unisex-gri-spor-ayakkabi-p-31534187,3855 
,,Bağcıklı,,,,Spor,,,,,,Siyah,,,,,,,,https://www.trendyol.com/l-a-polo/07-dikisli-unisex-14-renkli-gunluk-ayakkabi-p-52829783,2928 
,,,,,,,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/north-of-wild/boeing-erkek-sneakers-beyaz-p-302604786,5466 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/divarese/siyah-erkek-deri-loafer-p-263951612,495 
,,,,,,,,,,,,Çok Renkli,,,,,,,,https://www.trendyol.com/nike/dunk-low-retro-white-black-cw1590-100-kadin-spor-ayakkabi-p-176842832,3899 
,,,,,,,,Hasır,,Beachwear,,Kahverengi,,,,,,,,https://www.trendyol.com/fabro-man/kahverengi-hasir-el-yapimi-halat-sandalet-p-331984724,1193 
,,Bağcıklı,,Tekstil,,Outdoor,,,,,,Yeşil,,Kauçuk,,Düz Taban,,,,https://www.trendyol.com/skechers/erkek-siyah-outdoor-ayakkabi-p-193638681,1279 
,,,,,,,,,,,,Beyaz,,,,,,,Tekstil,https://www.trendyol.com/jump/beyaz-erkek-spor-ayakkabi-16309-p-1844429,3739 
,,Bağcıksız,,Hakiki Deri,,Outdoor,,Nubuk,,,,Kahverengi,,,,,Orta Topuklu (5-9 cm),Kalın Topuklu,,https://www.trendyol.com/caterpillar/erkek-kahverengi-colorado-chocolate-nubuk-bot-015m100031-p-1263554,1449 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,Süet,,Outdoor,Örme,,"62% Polyester, 35% Viskoz, 3% Elastan",Casual&Comfort,,Sarı,,,,,Kısa Topuklu (1- 4 cm),Dolgu Topuklu,,https://www.trendyol.com/tonny-black/camel-unisex-outdoor-bot-v2rts-p-4157907,2818 
,,Bağcıklı,Düz,Suni Deri,,Spor,,Suni Deri,,,,Siyah,,,,,,,,https://www.trendyol.com/xstreet/jordan-bilekli-spor-ayakkabi-basket-p-357898055,2490 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/us-polo-assn/belo-2pr-siyah-erkek-sneaker-p-338154068,549 
,,,,,,,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/us-polo-assn/lee-2pr-beyaz-erkek-sneaker-p-322558401,4440 
,,Bağcıklı,,Suni Deri,,Günlük,,Yün,,,,Siyah,,,,,Kısa Topuklu (1- 4 cm),Kalın Topuklu,,https://www.trendyol.com/freemax/su-gecirmez-kurklu-kislik-fermuarli-bot-kaucuk-taban-saglam-outdoor-garantili-urun-siyah-p-188069360,3990 
,,Bağcıksız,,,,,,Süet,,,,Kırmızı,,Kauçuk,,,,,,https://www.trendyol.com/slipcat/unisex-ici-yunlu-ev-pandufu-ev-botu-ev-ayakkabisi-p-343220099,615 
,,,,,,,,,,,,Çok Renkli,,,,,,,,https://www.trendyol.com/trend34cadde/allstar-gri-bilekli-jel-taban-spor-ayakkabi-p-335736747,834 
,,Bağcıklı,,Tekstil,,Spor,,Tekstil,,,Cool Comfort,Siyah,,,,Düz Taban,,Düz Topuklu,,https://www.trendyol.com/puma/anzarun-lite-1-siyah-erkek-kosu-ayakkabisi-100547340-p-34721887,8290 
,Tekstil,Bağcıklı,Düz,Tekstil,,Outdoor,Triko,Tekstil,,Sportswear,Cool Comfort,Siyah,Tekstil,Termoplastik,Termo Taban,Poliüretan İç Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/bouis/erkek-siyah-duz-taban-cizgili-fileli-sneaker-ayakkabi-kirmizi-detayli-bagcikli-sik-comfort-p-303542177,2419 
,Tekstil,Bağcıklı,Düz,Tekstil,,Outdoor,Triko,Tekstil,,Sportswear,Cool Comfort,Siyah,Tekstil,Termoplastik,Termo Taban,Poliüretan İç Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/bouis/erkek-siyah-duz-taban-cizgili-fileli-sneaker-ayakkabi-kirmizi-detayli-bagcikli-sik-comfort-p-303542177,2419 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Tekstil,Bağcıklı,Düz,,Ortopedik Taban,Spor,Örme,Pamuk Karışımlı,"65% Suni Deri, 20% Poliüretan, 15% Tekstil",Casual&Comfort,,Beyaz,Tekstil,EVA,Eva Taban,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/dark-seer/full-beyaz-erkek-sneaker-p-100991474,359 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,,Spor,Örme,Tekstil,"62% Poliüretan, 35% Viskoz, 3% Elastan",Sportswear,Cool Comfort,Siyah,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/oslo-sneaker-2-siyah-unisex-ayakkabi-p-34967987,4295 
,,,,,,,,,,,,Çok Renkli,,,,,,,,https://www.trendyol.com/nike/air-jordan-1-mid-554724-074-p-197160150,2799 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/us-polo-assn/eldorado-2pr-siyah-erkek-sneaker-p-345823445,5299 
,,Bağcıklı,Düz,Mikrofiber,,Spor,,,,,,Siyah,,,,Kalın Taban,Orta Topuklu (5-9 cm),Kalın Topuklu,,https://www.trendyol.com/dunlop/2141-bilek-boy-yuksek-taban-gunluk-spor-ayakkabi-p-333205195,496 
,,Bağcıklı,,Tekstil,,Spor,,Tekstil,,,Cool Comfort,Siyah,,,,Düz Taban,,Düz Topuklu,,https://www.trendyol.com/puma/puma-smash-v2-buck-gri-siyah-beyaz-erkek-sneaker-ayakkabi-100352144-p-3813945,7060 
,,,,,,,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/adidas/superstar-co-gs-spor-ayakkabi-p-33936237,1859 
,,,,,,,,Tekstil,,,,Mavi,,,,,,,,https://www.trendyol.com/oz-pamuk/cocuk-2021-ev-botu-pelus-346-p-90132980,655 
,,,,,,,,,,,,Pembe,,,,,,,,https://www.trendyol.com/kaof-shoes/panduf-pembe-panduf-pudra-panduf-pelus-panduf-tavsan-panduf-ev-pandufu-unisex-p-364391664,119 
,,,,,,,,Tekstil,,,,Gri,,Termoplastik,,,,,,https://www.trendyol.com/fogs/unisex-panduf-ev-ici-ayakkabisi-yumusak-taban-p-65213984,729 
,,Bağcıksız,,Hakiki Deri,,Günlük,,Hakiki Deri,,,,Siyah,,,Su Tahliyeli,,Kısa Topuklu (1- 4 cm),İnce Topuklu,,https://www.trendyol.com/by-eser-akis-modaeser/erkek-siyah-hakiki-deri-gunluk-bot-p-138668060,9879 
,,Bağcıklı,,,Ek Özellik Mevcut Değil,Spor,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/puma/384311-01-rickie-jr-unisex-spor-ayakkabi-white-glacier-gray-p-233669299,8490 
,,,,,,,,Poliüretan,,,,Siyah,,,,,,,,https://www.trendyol.com/pull-bear/casual-gunluk-spor-ayakkabi-p-355354920,3995 
,,,,Tekstil,,Spor,,,,,,Siyah,,,,,,,,https://www.trendyol.com/skechers/erkek-siyah-spor-ayakkabi-p-31555073,11190 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Renk Bloklu,,,,Örme,,100% Suni Deri,Sportswear,,Çok Renkli,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/unisex-spor-ayakkabi-eightyone-sneaker-p-32635789,489 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Renk Bloklu,,,,Örme,,100% Suni Deri,Sportswear,,Beyaz,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/eightyone-p-32647114,489 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,Ortopedik Taban,,Örme,,"62% Polyester, 35% Viskoz, 3% Elastan",Sportswear,,Siyah,,,Phylon/Termo (Kaydırmaz) Taban,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/tonny-black/siyah-beyaz-unisex-sneaker-tb282-0-p-38010566,2192 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,Süet,,Outdoor,Örme,,"62% Polyester, 35% Viskoz, 3% Elastan",Casual&Comfort,,Gri,,,,,Kısa Topuklu (1- 4 cm),Dolgu Topuklu,,https://www.trendyol.com/tonny-black/fume-unisex-outdoor-bot-v2rts-p-4157913,2927 
,,,,,,,,,,,,Çok Renkli,,,,,,,,https://www.trendyol.com/nike/nike-air-jordan-zion-1-erkek-basketbol-ayakkabisi-da3130-800-p-308648118,2750 
,,Bağcıklı,,Tekstil,,Spor,,,,,,Siyah,,,Cushioning,,,,,https://www.trendyol.com/adidas/response-run-siyah-erkek-kosu-ayakkabisi-101079823-p-94800464,1229 
,Suni Deri,,,,,,,,,,Sexy,Gri,,Termoplastik,Termo Taban,,,,Tekstil,https://www.trendyol.com/muggo/forlan-unisex-ortopedik-gunluk-garantili-yuruyus-kosu-sneaker-spor-ayakkabi-p-217845802,2399 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Renk Bloklu,,,Spor,Örme,,"62% Polyester, 35% Viskoz, 3% Elastan",Sportswear,,Gri,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/tonny-black/unisex-gri-yesil-spor-ayakkabi-p-39626733,2191 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/daxtors/d1906-gunluk-ortopedik-unisex-sneaker-p-88191678,1508 
,Tekstil,Bağcıklı,Düz,Tekstil,,Günlük,,,,,,Siyah,,Kauçuk,,,,,Tekstil,https://www.trendyol.com/scooter/su-gecirmez-outdoor-ayakkabi-p-337316539,479 
,,Bağcıklı,,Suni Deri,,Günlük,,Suni Deri,,,,Beyaz,,,Su Tahliyeli,,,,,https://www.trendyol.com/ayakkabix/kaddilla-gunluk-erkek-spor-ayakkabi-p-48602718,3490 
,,,,,,,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/us-polo-assn/kadin-beyaz-sneaker-40-100909442-p-96992819,499 
,,Bağcıklı,,Suni Deri,,Günlük,,Suni Deri,,,,Siyah,,,Su Tahliyeli,,Kısa Topuklu (1- 4 cm),İnce Topuklu,,https://www.trendyol.com/by-eser-akis-modaeser/erkek-gunluk-kislik-koyboy-matador-bot-p-133283245,4190 
,,Bağcıklı,,,,Outdoor,,Hakiki Deri,,,,Siyah,,,,,,Kalın Topuklu,,https://www.trendyol.com/harley-davidson/jim-erkek-bot-025m100128-p-1263565,1399 
,Suni Deri,Bağcıklı,,,,,,Suni Deri,,,,Kırmızı,,Termoplastik,,,,,,https://www.trendyol.com/weynes/erkek-bagicikli-hali-saha-futbol-ayakkabisi-wsb0108-p-248643626,1199 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,Ortopedik Taban,,Örme,,"62% Polyester, 35% Viskoz, 3% Elastan",Sportswear,,Mavi,,,Phylon/Termo (Kaydırmaz) Taban,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/tonny-black/unisex-mavi-sneaker-tb282-0-p-38010561,2324 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,Bağcıklı,Düz,,,Spor,Örme,Suni Deri,100% Suni Deri,Sportswear,Cool Comfort,Beyaz,Suni Deri,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Suni Deri,https://www.trendyol.com/hummel/stadion-iii-lifestyle-beyaz-unisex-sneaker-p-35663931,4795 
,Hakiki Deri,Bağcıklı,,Hakiki Deri,,Spor,,Hakiki Deri,,,,Siyah,Hakiki Deri,,Eva Taban,Düz Taban,Kısa Topuklu (1- 4 cm),,Hakiki Deri,https://www.trendyol.com/topkapi-ayakkabi/siyah-erkek-deri-spor-ayakkabi-p-113731643,7506 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,,Spor,Örme,Tekstil,"62% Poliüretan, 35% Viskoz, 3% Elastan",Sportswear,Cool Comfort,Beyaz,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/oslo-unisex-beyaz-sneaker-p-34968064,4795 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,Tekstil,,Spor,Dokuma,Tekstil,100% File,Sportswear,,Siyah,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/tahara-p-48290500,497 
,Hakiki Deri,Bağcıksız,,,,,,Hakiki Deri,,Casual&Comfort,,Yeşil,Hakiki Deri,Kauçuk,,,,,Hakiki Deri,https://www.trendyol.com/cormorant-shoes/acik-yesil-hakiki-deri-loafer-ayakkabi-p-331935825,4699 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,Bağcıklı,Slogan,Suni Deri,,Outdoor,Örme,Suni Deri,100% Suni Deri,Sportswear,,Beyaz,Suni Deri,,,Kalın Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Suni Deri,https://www.trendyol.com/hummel/hummal-ray-sneaker-unisex-spor-ayakkabi-p-4514418,5585 
,,Bağcıklı,,,,Günlük,,,,,,Gri,,,,,,,,https://www.trendyol.com/sneakers-park/gri-unisex-rahat-spor-ayakkabi-p-237338975,2121 
,,Bağcıklı,,Tekstil,,Outdoor,,Tekstil,,,,Siyah,,,,Düz Taban,,,,https://www.trendyol.com/adidas/daroga-plus-canvas-siyah-outdoor-ayakkabi-fx9523-p-65339079,19791 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,,Spor,Örme,Tekstil,100% Suni Deri,Sportswear,Cool Comfort,Siyah,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/unisex-spor-ayakkabi-eightyone-tonal-p-32282885,459 
,,Bağcıklı,,,Ortopedik Taban,,,,,,,Siyah,,,,Kaydırmaz Taban,,,,https://www.trendyol.com/riccon/siyah-beyaz-unisex-ultra-hafif-sneaker-0012065-p-37658790,2549 
,Tekstil,Fermuarlı,Düz,Suni Deri,,Outdoor,,Suni Deri,,Günlük,Cool Comfort,Siyah,Tekstil,PVC,,,Kısa Topuklu (1- 4 cm),İnce Topuklu,Tekstil,https://www.trendyol.com/zegeshoes/yeni-sezon-erkek-tokali-bot-p-97019232,1004 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,,,,Spor,Örme,Tekstil,,Sportswear,Cool Comfort,Beyaz,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Kalın Topuklu,,https://www.trendyol.com/hummel/hml-flow-unisex-ayakkabi-p-42572621,389 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Renk Bloklu,,Ortopedik Taban,Spor,Örme,Suni Deri,"62% Polyester, 35% Viskoz, 3% Elastan",Sportswear,,Gri,,,,Kaydırmaz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/tonny-black/unisex-gri-spor-ayakkabi-tb248-p-95345649,3795 
,,,,,,Futbol,,,,,,Siyah,,,,,,,,https://www.trendyol.com/walked/401-siyah-beyaz-krampon-cim-erkek-futbol-spor-ayakkabi-p-181046815,187 
